numero,texte,signataire,organe,dispositif,seance,sort,discussion_commune,discussion_identique,libelleAbrev,cr,url_seance,dispositif_plaintext,scrutin_pred
22,PIONANR5L16BTC1779,PA793832,PO800520,"<p style=""text-align: justify;"">Dans un d&#x00E9;lai d'un an &#x00E0; compter de la promulgation de la pr&#x00E9;sente loi, le Gouvernement remet au Parlement un rapport &#x00E9;valuant les effets de la pr&#x00E9;sente loi sur l'&#x00E9;volution du statut de secr&#x00E9;taire g&#x00E9;n&#x00E9;ral de mairie. Le rapport s'int&#x00E9;resse &#x00E9;galement &#x00E0; la&nbsp;simplification &#x00E9;ventuelle de la proc&#x00E9;dure de recrutement contractuel sur les postes de directeur g&#x00E9;n&#x00E9;ral des services.</p>",RUANR5L16S2024IDS27675,Rejeté,,,RN,CRSANR5L16S2024O1N051,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N051,"Dans un délai d'un an à compter de la promulgation de la présente loi, le Gouvernement remet au Parlement un rapport évaluant les effets de la présente loi sur l'évolution du statut de secrétaire général de mairie. Le rapport s'intéresse également à la simplification éventuelle de la procédure de recrutement contractuel sur les postes de directeur général des services.",VTANR5L16V2969
122,PIONANR5L16BTC1779,PA794522,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter&nbsp;l'alin&#x00E9;a 2 par la phrase suivante&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Les communes de moins de 2500 habitants membres d&#x2019;un &#x00E9;tablissement public de coop&#x00E9;ration intercommunale peuvent solliciter la mise &#x00E0; disposition d&#x2019;un agent dudit &#x00E9;tablissement pour assurer la fonction de secr&#x00E9;taire de mairie au sein de la commune demandeuse, pour un temps et dans des conditions d&#x00E9;finis entre l&#x2019;&#x00E9;tablissement public de coop&#x00E9;ration intercommunale et ladite commune.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS27675,Rejeté,,,RN,CRSANR5L16S2024O1N051,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N051,"Compléter l'alinéa 2 par la phrase suivante :« Les communes de moins de 2500 habitants membres d’un établissement public de coopération intercommunale peuvent solliciter la mise à disposition d’un agent dudit établissement pour assurer la fonction de secrétaire de mairie au sein de la commune demandeuse, pour un temps et dans des conditions définis entre l’établissement public de coopération intercommunale et ladite commune. »",VTANR5L16V2969
38,PIONANR5L16BTC1779,PA721932,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s la premi&#x00E8;re phrase de l'alin&#x00E9;a 1, ins&#x00E9;rer la phrase suivante : &nbsp;</p><p>&#x00AB;&nbsp;La formation qualifiante est assur&#x00E9;e par le Centre national de la fonction publique territoriale&nbsp;&#x00BB;.</p>",RUANR5L16S2024IDS27675,Rejeté,,,RN,CRSANR5L16S2024O1N051,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N051,"Après la première phrase de l'alinéa 1, insérer la phrase suivante :  « La formation qualifiante est assurée par le Centre national de la fonction publique territoriale ».",VTANR5L16V2974
18,PIONANR5L16BTC1779,PA721932,PO800520,"<p style=""text-align: justify;"">I. &#x2013; Compl&#x00E9;ter la premi&#x00E8;re phrase par les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;et examinant selon quelles&nbsp;modalit&#x00E9;s peut &#x00EA;tre cr&#x00E9;&#x00E9;e, au niveau national, une formation&nbsp;pr&#x00E9;parant &#x00E0; ce m&#x00E9;tier.&nbsp;&#x00BB;</p><p style=""text-align: justify;"">II. &#x2013; En cons&#x00E9;quence, supprimer la seconde phrase.</p>",RUANR5L16S2024IDS27675,Rejeté,,,RN,CRSANR5L16S2024O1N051,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N051,"I. – Compléter la première phrase par les mots :« et examinant selon quelles modalités peut être créée, au niveau national, une formation préparant à ce métier. »II. – En conséquence, supprimer la seconde phrase.",
365,PRJLANR5L16BTC2305,PA793146,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;12, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Elle est dot&#x00E9;e de moyens financiers et humains suffisants pour mener &#x00E0; bien ses missions.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28140,Rejeté,,,RN,CRSANR5L16S2024O1N145,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N145,"Après l’alinéa 12, insérer l’alinéa suivant :« Elle est dotée de moyens financiers et humains suffisants pour mener à bien ses missions. »",
238,PRJLANR5L16BTC2305,PA719436,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s la premi&#x00E8;re phrase de l&#x2019;alin&#x00E9;a&nbsp;2, ins&#x00E9;rer la phrase suivante&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Ce rapport compare le nouveau syst&#x00E8;me fran&#x00E7;ais aux syst&#x00E8;mes de s&#x00FB;ret&#x00E9; nucl&#x00E9;aire et de radioprotection d&#x2019;autres pays ayant des projets nucl&#x00E9;aires civils en cours.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28218,Retiré,,,RN,CRSANR5L16S2024O1N151,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N151,"Après la première phrase de l’alinéa 2, insérer la phrase suivante :« Ce rapport compare le nouveau système français aux systèmes de sûreté nucléaire et de radioprotection d’autres pays ayant des projets nucléaires civils en cours. »",
366,PRJLANR5L16BTC2305,PA793146,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;12, ins&#x00E9;rer les deux alin&#x00E9;as suivants&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Elle participe &#x00E0; l&#x2019;am&#x00E9;lioration de nos connaissances scientifiques dans le cadre de grands programmes et de recherches anticipatives.</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Elle contribue, par la formation, &#x00E0; transmettre les connaissances scientifiques.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28140,Rejeté,,,RN,CRSANR5L16S2024O1N145,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N145,"Après l’alinéa 12, insérer les deux alinéas suivants :« Elle participe à l’amélioration de nos connaissances scientifiques dans le cadre de grands programmes et de recherches anticipatives.« Elle contribue, par la formation, à transmettre les connaissances scientifiques. »",
281,PRJLANR5L16BTC2305,PA793146,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;12,&nbsp;ins&#x00E9;rer l&#x2019;alin&#x00E9;a &nbsp;suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;III <i>bis</i>.&nbsp;&#x2013;&nbsp;Le commissariat &#x00E0; l&#x2019;&#x00E9;nergie atomique et aux &#x00E9;nergies alternatives est substitu&#x00E9; &#x00E0; l&#x2019;Institut de radioprotection et de s&#x00FB;ret&#x00E9; nucl&#x00E9;aire en qualit&#x00E9; d&#x2019;employeur des salari&#x00E9;s de ce dernier qui ne sont ni mentionn&#x00E9;s au II et III du pr&#x00E9;sent article, ni au I de l&#x2019;article L.&nbsp;592&#x2011;14&#x2011;2 du code de l'environnement. Les contrats de travail de ces salari&#x00E9;s sont transf&#x00E9;r&#x00E9;s sans autre modification.&nbsp;&#x00BB;</p><p style=""text-align: justify;"">&nbsp;</p>",RUANR5L16S2024IDS28145,Rejeté,,,RN,CRSANR5L16S2024O1N147,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N147,"Après l’alinéa 12, insérer l’alinéa  suivant :« III bis. – Le commissariat à l’énergie atomique et aux énergies alternatives est substitué à l’Institut de radioprotection et de sûreté nucléaire en qualité d’employeur des salariés de ce dernier qui ne sont ni mentionnés au II et III du présent article, ni au I de l’article L. 592‑14‑2 du code de l'environnement. Les contrats de travail de ces salariés sont transférés sans autre modification. » ",VTANR5L16V3485
284 (Rect),PRJLANR5L16BTC2305,PA793146,PO800520,"<p style=""text-align: justify;"">Substituer aux alin&#x00E9;as 3 &#x00E0; 9 l&#x2019;alin&#x00E9;a suivant&nbsp;:<br> <br>&#x00AB;&nbsp;Le commissariat &#x00E0; l&#x2019;&#x00E9;nergie atomique et aux &#x00E9;nergies alternatives est substitu&#x00E9; &#x00E0; l&#x2019;Institut de radioprotection et de s&#x00FB;ret&#x00E9; nucl&#x00E9;aire en qualit&#x00E9; d&#x2019;employeur des salari&#x00E9;s de ce dernier qui exercent des missions non mentionn&#x00E9;es au I de l&#x2019;article L.&nbsp;592&#x2011;14&#x2011;2 du code de l&#x2019;environnement. Les contrats de travail de ces salari&#x00E9;s sont transf&#x00E9;r&#x00E9;s sans autre modification.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28145,Retiré,,,RN,CRSANR5L16S2024O1N147,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N147,Substituer aux alinéas 3 à 9 l’alinéa suivant : « Le commissariat à l’énergie atomique et aux énergies alternatives est substitué à l’Institut de radioprotection et de sûreté nucléaire en qualité d’employeur des salariés de ce dernier qui exercent des missions non mentionnées au I de l’article L. 592‑14‑2 du code de l’environnement. Les contrats de travail de ces salariés sont transférés sans autre modification. »,
237,PRJLANR5L16BTC2305,PA719436,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l'alin&#x00E9;a 5 par la phrase suivante :</p><p style=""text-align: justify;"">&#x00AB; Le haut-commissaire est charg&#x00E9; d&#x2019;optimiser la relance du nucl&#x00E9;aire, de fluidifier les proc&#x00E9;dures et d&#x2019;anticiper les besoins de la fili&#x00E8;re.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28218,Tombé,,,RN,CRSANR5L16S2024O1N151,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N151,"Compléter l'alinéa 5 par la phrase suivante :« Le haut-commissaire est chargé d’optimiser la relance du nucléaire, de fluidifier les procédures et d’anticiper les besoins de la filière. »",
274,PRJLANR5L16BTC2305,PA793146,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;article L.&nbsp;592&#x2011;36 du code de l&#x2019;environnement, il est ins&#x00E9;r&#x00E9; un article L.&nbsp;592&#x2011;36&#x2011;1 ainsi r&#x00E9;dig&#x00E9;&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;<i>Art.&nbsp;L.&nbsp;592&#x2011;36&#x2011;1</i>.&nbsp;&#x2013;&nbsp;Le rapport de l&#x2019;enqu&#x00EA;te technique est transmis aux d&#x00E9;put&#x00E9;s se trouvant dans la zone d&#x2019;application du plan particulier d&#x2019;intervention de l&#x2019;installation nucl&#x00E9;aire de base.&nbsp;&#x00BB;</p>",RUANR5L16S2024IDS28145,Retiré,,,RN,CRSANR5L16S2024O1N147,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N147,"Après l’article L. 592‑36 du code de l’environnement, il est inséré un article L. 592‑36‑1 ainsi rédigé :« Art. L. 592‑36‑1. – Le rapport de l’enquête technique est transmis aux députés se trouvant dans la zone d’application du plan particulier d’intervention de l’installation nucléaire de base. »",
236,PRJLANR5L16BTC2305,PA719436,PO800520,"<p style=""text-align: justify;"">I.&nbsp;&#x2013;&nbsp;&#x00C0; la premi&#x00E8;re phrase de l&#x2019;alin&#x00E9;a&nbsp;2, substituer aux mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;dans le nouveau contexte de relance nucl&#x00E9;aire marqu&#x00E9; par des al&#x00E9;as climatiques extr&#x00EA;mes et des &#x00E9;v&#x00E9;nements incertains,&nbsp;</p><p style=""text-align: justify;"">les mots&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;en vue d&#x2019;une relance massive du nucl&#x00E9;aire qui aurait pour objectif l&#x2019;ouverture d&#x2019;au moins 10 r&#x00E9;acteurs r&#x00E9;acteurs pressuris&#x00E9;s europ&#x00E9;ens &#x00E0; l&#x2019;horizon 2040&nbsp;&#x00BB;.&nbsp;</p><p style=""text-align: justify;"">II.&nbsp;&#x2013;&nbsp;En cons&#x00E9;quence, &#x00E0; l&#x2019;alin&#x00E9;a&nbsp;3, substituer aux mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;le nouveau contexte&nbsp;&#x00BB;<br><br>les mots&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;un contexte de relance massive du&nbsp;&#x00BB;.</p><p style=""text-align: justify;"">&nbsp;</p>",RUANR5L16S2024IDS28145,Rejeté,,,RN,CRSANR5L16S2024O1N147,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2024O1N147,"I. – À la première phrase de l’alinéa 2, substituer aux mots :« dans le nouveau contexte de relance nucléaire marqué par des aléas climatiques extrêmes et des événements incertains, les mots : « en vue d’une relance massive du nucléaire qui aurait pour objectif l’ouverture d’au moins 10 réacteurs réacteurs pressurisés européens à l’horizon 2040 ». II. – En conséquence, à l’alinéa 3, substituer aux mots :« le nouveau contexte »les mots : « un contexte de relance massive du ». ",VTANR5L16V3488
43,PIONANR5L16BTC0912,PA793608,PO800520,"<p style=""text-align: justify;"">Dans un d&#233;lai de six mois &#224; compter de la promulgation de la pr&#233;sente loi, le Gouvernement remet au Parlement un rapport sur le dispositif &#171;&#160;Mon parcours psy&#160;&#187; ainsi que sur la possibilit&#233; d'aligner le tarif des s&#233;ances propos&#233;es par ce dispositif, dans le cadre d'une interruption spontan&#233;e de grossesse, sur les tarifs propos&#233;s, en moyenne, par les psychologues lib&#233;raux. Ce rapport &#233;value &#233;galement le co&#251;t que pourrait repr&#233;senter cette mesure pour l'Assurance maladie.</p>",RUANR5L16S2023IDS26863,Rejeté,,,RN,CRSANR5L16S2023O1N172,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N172,"Dans un délai de six mois à compter de la promulgation de la présente loi, le Gouvernement remet au Parlement un rapport sur le dispositif « Mon parcours psy » ainsi que sur la possibilité d'aligner le tarif des séances proposées par ce dispositif, dans le cadre d'une interruption spontanée de grossesse, sur les tarifs proposés, en moyenne, par les psychologues libéraux. Ce rapport évalue également le coût que pourrait représenter cette mesure pour l'Assurance maladie.",VTANR5L16V1153
40,PIONANR5L16BTC0912,PA793608,PO800520,"<p style=""text-align: justify;"">&#192;&#160;l&#8217;alin&#233;a&#160;4, apr&#232;s le mot&#160;:</p><p style=""text-align: justify;"">&#171;&#160;par&#160;&#187;,</p><p style=""text-align: justify;"">ins&#233;rer les mots&#160;:</p><p style=""text-align: justify;"">&#171;&#160;le m&#233;decin ou&#160;&#187;.</p>",RUANR5L16S2023IDS26863,Rejeté,,,RN,CRSANR5L16S2023O1N172,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N172,"À l’alinéa 4, après le mot :« par »,insérer les mots :« le médecin ou ».",
42,PIONANR5L16BTC0912,PA793608,PO800520,"<p style=""text-align: justify;"">Dans un d&#233;lai de six mois &#224; compter de la promulgation de la pr&#233;sente loi, le Gouvernement remet au Parlement un rapport sur le co&#251;t qu&#8217;engendrerait le financement en totalit&#233; du remboursement, dans le cadre d&#8217;une interruption spontan&#233;e de grossesse, de l&#8217;accompagnement psychologique mis en place par le dispositif &#171;&#160;Mon parcours psy&#160;&#187;, par les r&#233;gimes obligatoires de l&#8217;assurance maladie et maternit&#233;, pour les assur&#233;s ne b&#233;n&#233;ficiant pas de compl&#233;mentaire ou de mutuelle sant&#233;. Ce rapport &#233;value &#233;galement l&#8217;impact de cette mesure aupr&#232;s de la population vis&#233;e.</p>",RUANR5L16S2023IDS26863,Rejeté,,,RN,CRSANR5L16S2023O1N172,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N172,"Dans un délai de six mois à compter de la promulgation de la présente loi, le Gouvernement remet au Parlement un rapport sur le coût qu’engendrerait le financement en totalité du remboursement, dans le cadre d’une interruption spontanée de grossesse, de l’accompagnement psychologique mis en place par le dispositif « Mon parcours psy », par les régimes obligatoires de l’assurance maladie et maternité, pour les assurés ne bénéficiant pas de complémentaire ou de mutuelle santé. Ce rapport évalue également l’impact de cette mesure auprès de la population visée.",VTANR5L16V1152
41,PIONANR5L16BTC0912,PA793608,PO800520,"<p style=""text-align: justify;"">Au 1&#176;&#160;du II de l&#8217;article&#160;L.&#160;162&#8209;58 du code de la s&#233;curit&#233; sociale, apr&#232;s&#160;le mot&#160;: &#171;&#160;civile,&#160;&#187;, sont ins&#233;r&#233;s&#160;les mots&#160;: &#171;&#160;les s&#233;ances n&#8217;ayant pas &#233;t&#233; utilis&#233;es dans le cadre de l&#8217;ann&#233;e civile vis&#233;e pr&#233;c&#233;demment &#233;tant utilisables l&#8217;ann&#233;e suivante,&#160;&#187;.</p>",RUANR5L16S2023IDS26863,Retiré,,,RN,CRSANR5L16S2023O1N172,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N172,"Au 1° du II de l’article L. 162‑58 du code de la sécurité sociale, après le mot : « civile, », sont insérés les mots : « les séances n’ayant pas été utilisées dans le cadre de l’année civile visée précédemment étant utilisables l’année suivante, ».",
94,PIONANR5L16B1011,PA794582,PO800520,"<p style=""text-align: justify;"">&nbsp;</p><p style=""text-align: justify;"">&#x00C0; l&#x2019;alin&#x00E9;a&nbsp;2, substituer au nombre&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;3 500&nbsp;&#x00BB;&nbsp;;</p><p style=""text-align: justify;"">le nombre&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;67 000 000&nbsp;&#x00BB;.</p>",RUANR5L16S2023IDS27040,Rejeté,,,RN,CRSANR5L16S2023O1N230,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N230," À l’alinéa 2, substituer au nombre :« 3 500 » ;le nombre :« 67 000 000 ».",
70,PIONANR5L16B1011,PA794670,PO800520,"<p style=""text-align: justify;"">&#x00C0; la premi&#x00E8;re phrase de l&#x2019;article L.&nbsp;111&#x2011;1&#x2011;1 du code de l&#x2019;&#x00E9;ducation, les mots&nbsp;: &#x00AB;&nbsp;, le drapeau tricolore et le drapeau europ&#x00E9;en&nbsp;&#x00BB;&nbsp; sont remplac&#x00E9;s par les mots&nbsp;:&nbsp;&#x00AB;&nbsp;et le drapeau tricolore&nbsp;&#x00BB;.</p>",RUANR5L16S2023IDS27040,Rejeté,,,RN,CRSANR5L16S2023O1N230,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023O1N230,"À la première phrase de l’article L. 111‑1‑1 du code de l’éducation, les mots : « , le drapeau tricolore et le drapeau européen »  sont remplacés par les mots : « et le drapeau tricolore ».",VTANR5L16V1498
920,PRJLANR5L16BTC1512,PA794598,PO800520,"<p style=""text-align: justify;"">Le 4&#x00B0;&nbsp;du I de l&#x2019;article L.&nbsp;411&#x2011;2 du code de l&#x2019;environnement est compl&#x00E9;t&#x00E9; par un f ainsi r&#x00E9;dig&#x00E9;&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;<i>f)</i> Pour convertir ou r&#x00E9;habiliter une friche industrielle.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27506,Rejeté,,,RN,CRSANR5L16S2023E1N026,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N026,Le 4° du I de l’article L. 411‑2 du code de l’environnement est complété par un f ainsi rédigé :« f) Pour convertir ou réhabiliter une friche industrielle. »,VTANR5L16V2454
