texte,dispositif_txt,DEM,ECOLO,GDR-NUPES,HOR,LFI-NUPES,LIOT,LR,NI,RE,RN,SOC
PIONANR5L16B0346,"Substituer aux alinéas 7 à 9 les quatre alinéas suivants :« 1° Par le conjoint, le concubin ou le partenaire lié à la victime par un pacte civil de solidarité, y compris lorsqu’ils ne cohabitent pas ;« 2° Par l’ancien conjoint, l’ancien concubin ou l’ancien partenaire lié à la victime par un pacte civil de solidarité ;« 3° Sur un ascendant légitime ou naturel ou sur les père ou mère adoptifs ;« 4° Sur la personne de son enfant ou de l’enfant de son conjoint, concubin ou partenaire lié par un pacte civil de solidarité. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
PIONANR5L16B0346,"À l’alinéa 3, substituer au mot :« juridictions »,le mot :« pôles ».",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PIONANR5L16B0352,Supprimer cet article.,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
PIONANR5L16B0352,Supprimer cet article. ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PIONANR5L16B0352,Supprimer l’alinéa 13.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PIONANR5L16B0354,"Après l’alinéa 1, insérer l’alinéa suivant : « 1° A À l’article L. 631‑1, le mot : « grave » est supprimé. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
PIONANR5L16B0354,Supprimer cet article.,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
PIONANR5L16B0354,"À l’article L. 631‑4 du code de l’entrée et du séjour des étrangers et du droit d’asile, le mot : « dix-huit » est remplacé par le mot : « seize ».",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
PIONANR5L16B0360,"Compléter cet article par l’alinéa suivant :« II (nouveau). – À l’article 226‑4‑2 du même code, les mots : « de trois ans » sont remplacés par les mots : « d’un an » et le montant : « 30 000 € » est remplacé par le montant : « 15 000 euros ». »  ",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
PIONANR5L16B0360,Supprimer cet article.,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
PIONANR5L16B0361,"Après l’article L. 162‑34 du code de la sécurité sociale, il est inséré un article L. 162‑34‑1 ainsi rédigé :« Art. L. 162‑34‑1. – Les professionnels de santé salariés d’un centre de santé mentionné à l’article L. 6323‑1 du code de la santé publique sont identifiés par un numéro personnel distinct du numéro identifiant la structure où ils exercent, au moins en partie, leur activité.« Le décret prévu au premier alinéa de l’article L. 161‑33 du présent code précise les cas dans lesquels ce numéro personnel ainsi que le numéro identifiant la structure au sein de laquelle l’acte, la consultation ou la prescription a été réalisé figurent sur les documents transmis aux caisses d’assurance maladie en vue du remboursement ou de la prise en charge des soins dispensés par ces praticiens. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
PIONANR5L16B0361,"Au huitième alinéa, substituer au nombre :« 12 »le nombre :« 6 ».",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
PIONANR5L16B0361,"À la fin du premier alinéa de l’article L. 6323‑1‑3 du code de la santé publique, les mots : « , à but non lucratif ou à but lucratif » sont remplacés par les mots : « à but non lucratif ».",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PIONANR5L16B0362,Supprimer les alinéas 2 à 3.,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PIONANR5L16B0362,"À la première phrase de l’alinéa 2, après la référence : « L. 6323‑3, »,insérer les mots :« et d’un exercice protocolisé ».",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
PIONANR5L16B0362,"À la première phrase de l’alinéa 2, après la référence :« L. 6323‑3, »insérer les mots :« et d’un exercice protocolisé ».",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
PIONANR5L16B0362,"À la première phrase de l’alinéa 2, supprimer la référence :« L. 1434‑12, ».",1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PIONANR5L16B0362,"À la première phrase de l’alinéa 2, supprimer la référence :« L. 1434‑12, ».",1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PIONANR5L16B0362,"À la première phrase de l’alinéa 7, après la référence :« L. 6323‑3, »,insérer les mots :« et d’un exercice protocolisé ».",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
PIONANR5L16B0362,"À la première phrase de l’alinéa 7, supprimer la référence :« L. 1434‑12, ».",1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PIONANR5L16B0553,Supprimer cet article.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PIONANR5L16B0553,Supprimer l’alinéa 4.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
PIONANR5L16B0555,Supprimer cet article.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
PIONANR5L16B0557,Supprimer cet article.,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
PIONANR5L16B0575,"Après le mot : « alimentaires », la fin du A du II de l’article 125 de la loi n° 2020‑1525 du 7 décembre 2020 d’accélération et de simplification de l’action publique est ainsi rédigée : « , de produits destinés à l’alimentation des animaux de compagnie ou des produits de grande consommation mentionnés au I de l’article L. 441‑4 du code de commerce. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PIONANR5L16B0575,"I. – Après l’article L. 441‑1‑1 du code de commerce, il est inséré un article L. 441‑1‑2 ainsi rédigé : «  Art. L. 441‑1‑2. – I. – Le grossiste s’entend de toute personne physique ou morale qui, à des fins professionnelles, achète des produits à un ou plusieurs fournisseurs et les revend, à titre principal, à d’autres commerçants, grossistes ou détaillants, à des transformateurs ou à tout autre professionnel qui s’approvisionne pour les besoins de son activité. Sont assimilés à des grossistes les centrales d’achat ou de référencement de grossistes.« Sont exclus de la notion de grossiste les entreprises ou les groupes de personnes physiques ou morales exploitant, directement ou indirectement, un ou plusieurs magasins de commerce de détail ou intervenant dans le secteur de la distribution comme centrale d’achat ou de référencement pour des entreprises de commerce de détail.« II. – Les conditions générales de vente applicables aux grossistes, tant dans leurs relations avec les fournisseurs que dans leurs relations avec les distributeurs, comprennent notamment les conditions de règlement, ainsi que les éléments de détermination du prix tels que le barème des prix unitaires et les éventuelles réductions de prix.« III. – Tout grossiste qui établit des conditions générales de vente est tenu de les communiquer à tout acheteur qui en fait la demande pour une activité professionnelle. Cette communication s’effectue par tout moyen constituant un support durable.« Ces conditions générales de vente peuvent être différenciées selon les catégories d’acheteurs de produits ou de prestations de services. Dans ce cas, l’obligation de communication prescrite au premier alinéa du présent II porte uniquement sur les conditions générales de vente applicables à une même catégorie d’acheteurs.« IV. – Dès lors que les conditions générales de vente sont établies, elles constituent le socle unique de la négociation commerciale.« Dans le cadre de cette négociation, le grossiste et son acheteur peuvent convenir de conditions particulières de vente qui ne sont pas soumises à l’obligation de communication prescrite au II.« Lorsque le prix d’un service ne peut être déterminé a priori ou indiqué avec exactitude, le prestataire de services est tenu de communiquer au destinataire qui en fait la demande la méthode de calcul du prix permettant de vérifier ce dernier, ou un devis suffisamment détaillé.« V. – Conformément au V de l’article L. 441‑1‑1, les dispositions de l’article L. 441‑1‑1 ne sont pas applicables aux grossistes.« VI. - Tout manquement au II est passible d’une amende administrative dont le montant ne peut excéder 15 000 € pour une personne physique et 75 000 € pour une personne morale. II. – Après l’article L. 441‑3 du code de commerce, il est inséré un article L. 441‑3‑1 ainsi rédigé : «  Art. L. 441‑3‑1. – I. – La convention écrite conclue avec le grossiste, tel que défini au I de l’article L. 441‑1‑2, soit entre le fournisseur et le grossiste, soit entre le grossiste et le distributeur ou le prestataire de services, mentionne les obligations réciproques auxquelles se sont engagées les parties à l’issue de la négociation commerciale, dans le respect des articles L. 442‑1 à L. 442‑3. Cette convention est établie soit dans un document unique, soit dans un ensemble formé par un contrat-cadre et des contrats d’application.« II. – Sans préjudice des articles L. 442‑1 à L. 442‑3, tout avenant à la convention mentionnée au I fait l’objet d’un écrit qui mentionne l’élément nouveau le justifiant.« III. – La convention mentionnée au I fixe, aux fins de concourir à la détermination du prix convenu, les obligations suivantes :« 1° Les conditions de l’opération de vente des produits ou des prestations de services, y compris les réductions de prix, et le cas échéant les types de situation dans lesquelles et les modalités selon lesquelles des conditions dérogatoires de l’opération de vente sont susceptibles d’être appliquées ;« 2° Les services de coopération commerciale, propres à favoriser la commercialisation des produits ou services du fournisseur d’une part, que le grossiste lui rend, ou du grossiste d’autre part, que le distributeur ou le prestataire de services lui rend, ne relevant pas des obligations d’achat et de vente, en précisant l’objet, la date prévue, les modalités d’exécution, la rémunération de ces services ainsi que les produits ou services auxquels ils se rapportent et la rémunération globale afférente à l’ensemble de ces obligations ;« 3° Les autres obligations destinées à favoriser la relation commerciale soit entre le fournisseur et le grossiste, soit entre le grossiste et le distributeur prestataire de services, en précisant pour chacune l’objet, la date prévue et les modalités d’exécution, ainsi que la rémunération ou la réduction de prix globale afférente à l’ensemble de ces obligations ; « 4° L’objet, la date, les modalités d’exécution, la rémunération et les produits auxquels il se rapporte de tout service ou obligation relevant d’un accord conclu avec une entité juridique située en dehors du territoire français, avec laquelle le distributeur est directement ou indirectement lié« IV. – La convention mentionnée au I est conclue pour une durée d’un an, de deux ans ou de trois ans, au plus tard le 1er mars de l’année pendant laquelle elle prend effet ou dans les deux mois suivant le point de départ de la période de commercialisation des produits ou des services soumis à un cycle de commercialisation particulier. Lorsqu’elle est conclue pour une durée de deux ou de trois ans, elle fixe les modalités selon lesquelles le prix convenu est révisé. Ces modalités peuvent prévoir la prise en compte d’un ou de plusieurs indicateurs disponibles reflétant l’évolution du prix des facteurs de production.« V. – Le fournisseur dans sa relation avec le grossiste, et le grossiste dans sa relation avec le distributeur ou prestataire de services, communiquent leurs conditions générales de vente telles que définies à l’article L. 441‑1‑2, dans un délai raisonnable avant le 1er mars ou, pour les produits ou services soumis à un cycle de commercialisation particulier, avant le point de départ de la période de commercialisation.« VI. – Les dispositions des articles L. 441‑4 et L. 443‑8 ne sont pas applicables aux grossistes, tant dans leurs relations avec les fournisseurs que dans leurs relations avec les distributeurs ou les prestataires de services. III. – Au V de l’article L. 441‑1‑1 du même code, après les mots : « aux grossistes », sont insérés les mots : « tels que définis au I de l’article L. 441‑1‑2 ».IV. – Le II de l’article L. 441‑4 est ainsi modifié : « 1° Au premier alinéa, après les mots: « au grossiste », la fin de la phrase est ainsi rédigée : « tel que défini au I de l’article L. 441‑1‑2. « 2° Les deuxième et troisième phrases sont supprimées.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
PIONANR5L16B0575,"Rédiger ainsi cet article :« À la fin du VIII de l’article 125 de la loi n° 2020‑1525 du 7 décembre 2020 d’accélération et de simplification de l’action publique, l’année : « 2023 » est remplacée par l’année : « 2025 ». »",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PIONANR5L16B0577,Supprimer l’alinéa 5.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PIONANR5L16B0577,"À cet article, substituer à la date :« 1er janvier 2024 »la date :« 1er septembre 2023. »",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PIONANR5L16B0578,"Après l’article L. 2241‑1 du code du travail, il est inséré un article L. 2241‑1‑1 ainsi rédigé :« Art. L. 2241‑1‑1. – Les organisations liées par une convention de branche ou, à défaut, par des accords professionnels se réunissent exceptionnellement à partir du 1er janvier 2023 pour négocier :« 1° Sur l’ensemble de l’échelle des salaires ;« 2° Sur l’instauration d’une revalorisation automatique des salaires lorsque l’indice national des prix à la consommation tel qu’établi par l’institut national de la statistique et des études économiques sur les douze mois antérieurs dépasse un certain seuil ;« 3° Sur les mesures tendant à assurer l’égalité professionnelle entre les femmes et les hommes et sur les mesures de rattrapage tendant à remédier aux inégalités constatées ainsi que sur la mise à disposition d’outils aux entreprises pour prévenir et agir contre le harcèlement sexuel et les agissements sexistes.« Les accords de branche sont négociés dans un délai de six mois à compter de la publication de la présente loi. »",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PIONANR5L16B0578,Supprimer cet article.,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PIONANR5L16B0583,Supprimer cet article.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PIONANR5L16B0583,Supprimer cet article. ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PIONANR5L16B0608,Supprimer cet article.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
PIONANR5L16B0643,"Après la première phrase de l’alinéa unique, insérer la phrase suivante :« Le rapport évalue également les modalités de mise en œuvre d’un pilotage des services autonomie à domicile mentionnés à l’article L. 313‑1‑3 du code de l’action sociale et des familles par l’autorité de contrôle et de tarification mentionnée au b de l’article L. 313‑3 du même code. » ",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PIONANR5L16B0643,"Après l’alinéa 5, insérer l’alinéa suivant :« 1° ter Les conditions adaptées pour développer son pouvoir d’agir et lui permettre de participer au débat démocratique au sein et à l’extérieur de l’établissement ou du service qui l’accueille ; ».",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
